0,0
0.05,5.0339
0.1,10.068
0.15,15.102
0.2,20.129
0.25,24.921
0.3,28.97
0.35,32.325
0.4,35.27
0.45,38.237
0.5,41.511
0.55,45.022
0.6,48.416
0.65,51.596
0.7,54.46
0.75,57.079
0.8,59.837
0.85,62.67
0.9,65.381
0.95,67.84
1,70.304
1.05,72.835
1.1,75.383
1.15,77.968
1.2,80.355
1.25,82.537
1.3,84.503
1.35,86.615
1.4,89.093
1.45,91.741
1.5,94.394
1.55,96.735
1.6,98.737
1.65,100.51
1.7,102.42
1.75,104.58
1.8,106.89
1.85,109.17
1.9,111.31
1.95,113.01
2,114.93
2.05,117.25
2.1,119.57
2.15,121.9
2.2,124.23
2.25,126.5
2.3,128.37
2.35,130.22
2.4,132.31
2.45,134.4
2.5,136.4
2.55,138.34
2.6,140.18
2.65,142.15
2.7,144.19
2.75,146.15
2.8,148.3
2.85,150.69
2.9,152.97
2.95,154.98
3,157.09
3.05,159.16
3.1,160.96
3.15,162.84
3.2,164.95
3.25,167.1
3.3,168.98
3.35,171.17
3.4,173.62
3.45,175.61
3.5,177.35
3.55,178.87
3.6,180.92
3.65,182.41
3.7,184.05
3.75,185.89
3.8,188.02
3.85,190.07
3.9,191.86
3.95,193.34
4,194.89
4.05,196.15
4.1,197.4
4.15,198.73
4.2,199.95
4.25,201.18
4.3,202.98
4.35,204.63
4.4,205.88
4.45,207.03
4.5,208.19
4.55,209.28
4.6,210.3
4.65,211.65
4.7,212.93
4.75,214.03
4.8,214.81
4.85,215.72
4.9,216.57
4.95,217.48
5,218.27
