Grid,1,1340961480,908.203,941.38
Dryer,2,1340961480,1.912,2.932
OfficeOutlets,3,1340961480,10.653,15.187
LivingRoomOutlets,4,1340961480,75.126,98.482
GuestBathOutlets,5,1340961480,0.713,1.575
MasterBathOutlets,6,1340961480,1.8,3.165
LivingRoomPatioLights,7,1340961480,4.809,9.286
GuestBathHallLights,8,1340961480,5.572,13.979
DiningRoomOutlets,9,1340961480,14.074,24.961
OutsideOutlets,10,1340961480,0.478,1.233
CellarLights,11,1340961480,-0.047,3.938
Grid,1,1340961483,907.209,940.147
Grid,1,1340961490,909.368,943.163
Grid,1,1340961492,912.249,945.802
Grid,1,1340961493,908.568,942.154
FurnaceHRV,12,1340961490,446.826,480.865
CellarOutlets,13,1340961490,10.503,19.714
WashingMachine,14,1340961490,1.252,2.111
FridgeRange,15,1340961490,116.164,199.972
Grid,1,1340961494,910.127,943.464
DisposalDishwasher,16,1340961490,4.839,31.871
Microwave,17,1340961490,3.301,4.251
KitchenLights,18,1340961490,3.265,8.39
BedroomOutlets,19,1340961490,67.967,68.969
BedroomLights,20,1340961490,4.923,11.233
MasterOutlets,21,1340961490,113.651,127.194
MasterLights,22,1340961490,8.608,45.333
DuctHeaterHRV,23,1340961490,-0.112,1.804
Grid,1,1340961496,912.82,946.467
Grid,1,1340961497,916.798,950.685
LivingRoomOutlets,4,1340961497,76.28,99.835
CounterOutlets2,25,1340961490,3.647,13.049
CounterOutlets1,24,1340961490,3.268,6.13
KitchenOutlets,26,1340961490,5.679,6.817
Grid,1,1340961498,913.503,947.069
Grid,1,1340961499,915.576,949.466
Grid,1,1340961501,910.884,944.34
Grid,1,1340961502,912.046,945.333
Grid,1,1340961510,920.308,953.968
LivingRoomOutlets,4,1340961510,76.442,99.439
Grid,1,1340961511,911.323,944.267
OfficeOutlets,3,1340961511,10.693,15.226
Grid,1,1340961513,916.881,950.259
Grid,1,1340961514,911.36,944.177
FurnaceHRV,12,1340961515,448.546,482.279
Grid,1,1340961516,917.726,951.144
Grid,1,1340961517,912.272,945.19
Grid,1,1340961518,913.596,946.458
BedroomOutlets,19,1340961520,69.06,70.57
MasterOutlets,21,1340961520,115.166,128.716
Grid,1,1340961520,922.626,956.316
OfficeOutlets,3,1340961520,11.964,17.876
BedroomOutlets,19,1340961521,67.839,68.843
MasterOutlets,21,1340961521,113.29,126.573
Grid,1,1340961521,913.043,945.833
OfficeOutlets,3,1340961521,10.641,15.185
LivingRoomOutlets,4,1340961521,75.05,98.113
MasterOutlets,21,1340961523,116.885,131.658
Grid,1,1340961523,917.201,950.368
MasterOutlets,21,1340961524,119.203,134.266
Grid,1,1340961524,925.818,959.615
OfficeOutlets,3,1340961524,12.757,19.434
Grid,1,1340961525,918.931,952.607
OfficeOutlets,3,1340961525,10.702,15.246
MasterOutlets,21,1340961526,113.55,126.929
Grid,1,1340961526,913.821,946.97
Grid,1,1340961527,919.536,952.766
Grid,1,1340961528,913.629,946.787
OfficeOutlets,3,1340961528,10.662,15.246
Grid,1,1340961530,917.076,950.319
Grid,1,1340961531,920.415,954.217
LivingRoomOutlets,4,1340961531,76.401,99.717
Grid,1,1340961532,913.885,947.14
LivingRoomOutlets,4,1340961532,75.202,98.386
Grid,1,1340961534,917.655,950.902
Grid,1,1340961535,914.615,948.088
MasterOutlets,21,1340961536,113.554,126.875
Grid,1,1340961537,917.458,950.739
Grid,1,1340961538,914.679,948.03
BedroomOutlets,19,1340961541,68.92,70.393
MasterOutlets,21,1340961541,116.121,130.06
Grid,1,1340961541,924.586,958.739
OfficeOutlets,3,1340961541,12.579,19.035
MasterOutlets,21,1340961542,113.609,126.949
Grid,1,1340961542,915.953,948.741
OfficeOutlets,3,1340961542,11.018,15.869
Grid,1,1340961543,914.385,947.284
MasterOutlets,21,1340961544,114.572,128.091
Grid,1,1340961544,920.038,953.762
Grid,1,1340961546,914.747,947.607
MasterOutlets,21,1340961548,115.106,129
Grid,1,1340961548,920.894,954.396
MasterOutlets,21,1340961549,113.525,126.8
Grid,1,1340961549,914.88,947.623
Grid,1,1340961551,919.616,952.937
Grid,1,1340961552,915.554,948.285
Grid,1,1340961554,637.225,711.967
Dryer,2,1340961554,0.659,2.209
OfficeOutlets,3,1340961554,11.762,17.827
LivingRoomOutlets,4,1340961554,76.658,99.504
FurnaceHRV,12,1340961559,20.135,34.877
Grid,1,1340961560,489.47,527.516
OfficeOutlets,3,1340961560,10.305,15.036
Grid,1,1340961565,490.05,527.554
Grid,1,1340961566,497.501,536.76
OfficeOutlets,3,1340961566,11.777,17.831
MasterOutlets,21,1340961567,113.762,126.842
Grid,1,1340961567,489.59,527.413
OfficeOutlets,3,1340961567,10.504,15.222
MasterOutlets,21,1340961569,114.764,128.094
Grid,1,1340961569,498.634,537.396
OfficeOutlets,3,1340961569,12.185,18.818
MasterOutlets,21,1340961570,113.738,126.836
Grid,1,1340961570,489.654,527.323
OfficeOutlets,3,1340961570,10.349,15.173
BedroomOutlets,19,1340961573,69.282,70.692
Grid,1,1340961573,498.196,537.558
OfficeOutlets,3,1340961573,11.891,18.325
BedroomOutlets,19,1340961574,68.203,69.185
MasterOutlets,21,1340961574,113.733,126.866
Grid,1,1340961574,489.638,527.706
OfficeOutlets,3,1340961574,10.341,15.144
Grid,1,1340961576,493.527,531.862
Grid,1,1340961577,490.264,528.407
Grid,1,1340961579,494.58,533.237
Grid,1,1340961580,489.987,527.994
Grid,1,1340961582,491.426,529.633
BedroomOutlets,19,1340961583,70.902,72.999
MasterOutlets,21,1340961583,115.407,128.831
Grid,1,1340961583,508.118,548.825
OfficeOutlets,3,1340961583,12.2,18.424
LivingRoomOutlets,4,1340961583,79.135,101.821
GuestBathHallLights,8,1340961583,7.263,16.212
BedroomOutlets,19,1340961584,68.616,69.766
MasterOutlets,21,1340961584,118.398,133.322
Grid,1,1340961584,497.951,537.785
