Grid,1,1341911877,540.452,584.397
Dryer,2,1341911877,-0.534,1.842
OfficeOutlets,3,1341911877,14.504,18.928
LivingRoomOutlets,4,1341911877,70.837,89.482
GuestBathOutlets,5,1341911877,0.567,1.572
MasterBathOutlets,6,1341911877,2.538,3.346
LivingRoomPatioLights,7,1341911877,3.7,9.358
GuestBathHallLights,8,1341911877,6.206,14.196
DiningRoomOutlets,9,1341911877,14.051,23.524
OutsideOutlets,10,1341911877,1.549,1.856
CellarLights,11,1341911877,-0.05,3.942
Grid,1,1341911878,538.065,582.057
Grid,1,1341911879,539.111,583.262
DiningRoomOutlets,9,1341911884,14.012,23.5
FurnaceHRV,12,1341911886,20.745,35.819
CellarOutlets,13,1341911886,119.502,134.156
WashingMachine,14,1341911886,0.881,1.861
FridgeRange,15,1341911886,103.762,194.927
DisposalDishwasher,16,1341911886,4.813,32.771
Grid,1,1341911889,543.796,586.945
Microwave,17,1341911886,3.469,4.374
KitchenLights,18,1341911886,3.594,8.591
BedroomOutlets,19,1341911886,69.209,70.164
BedroomLights,20,1341911886,4.724,11.171
MasterOutlets,21,1341911886,64.445,81.976
MasterLights,22,1341911886,8.773,46.356
DuctHeaterHRV,23,1341911886,0.029,1.641
Grid,1,1341911890,538.452,581.443
CounterOutlets2,25,1341911886,3.299,13.284
CounterOutlets1,24,1341911886,3.525,6.037
KitchenOutlets,26,1341911886,6.223,7.328
Grid,1,1341911891,547.91,591.065
OfficeOutlets,3,1341911891,16.137,21.767
DiningRoomOutlets,9,1341911891,14.959,24.739
MasterOutlets,21,1341911891,66.56,84.132
Grid,1,1341911892,545.129,588.524
Grid,1,1341911893,540.648,584.17
MasterOutlets,21,1341911893,64.439,81.902
Grid,1,1341911894,541.877,585.648
MasterOutlets,21,1341911894,67.836,86.276
Grid,1,1341911896,559.005,603.663
FridgeRange,15,1341911896,104.857,195.485
BedroomOutlets,19,1341911896,70.339,71.684
MasterOutlets,21,1341911896,75.881,95.992
Grid,1,1341911897,543.697,587.663
LivingRoomOutlets,4,1341911897,70.754,89.073
BedroomOutlets,19,1341911897,69.297,70.253
MasterOutlets,21,1341911897,68.435,87.039
Grid,1,1341911899,546.739,590.502
MasterOutlets,21,1341911899,66.996,84.991
Grid,1,1341911900,540.897,584.387
MasterOutlets,21,1341911900,65.122,82.818
Grid,1,1341911903,545.069,589
Grid,1,1341911904,541.51,585.243
Grid,1,1341911906,545.739,589.654
Grid,1,1341911907,541.652,585.541
Grid,1,1341911908,592.269,632.05
FurnaceHRV,12,1341911908,77.221,83.1
Grid,1,1341911909,604.361,642.047
FurnaceHRV,12,1341911909,84.176,86.691
Grid,1,1341911910,605.737,644.303
FurnaceHRV,12,1341911910,82.596,85.135
Grid,1,1341911911,984.699,1306.346
Dryer,2,1341911911,1.494,4.272
LivingRoomOutlets,4,1341911911,70.142,88.737
FurnaceHRV,12,1341911911,485.588,875.236
FridgeRange,15,1341911911,104.092,196.164
BedroomOutlets,19,1341911911,68.986,69.987
Grid,1,1341911912,891.522,938.106
FurnaceHRV,12,1341911912,383.635,426.56
Grid,1,1341911913,956.662,998.817
FurnaceHRV,12,1341911913,441.991,481.736
Grid,1,1341911914,971.459,1013.73
FurnaceHRV,12,1341911914,460.786,500.658
Grid,1,1341911915,969.344,1011.658
FurnaceHRV,12,1341911915,458.287,498.286
Grid,1,1341911916,982.736,1024.566
FurnaceHRV,12,1341911916,472.498,512.333
Grid,1,1341911917,997.729,1039.439
FurnaceHRV,12,1341911917,483.418,523.186
Grid,1,1341911918,978.971,1020.873
FurnaceHRV,12,1341911918,468.698,508.334
Grid,1,1341911919,975.089,1016.624
FurnaceHRV,12,1341911919,463.874,503.57
Grid,1,1341911920,977.817,1019.105
OfficeOutlets,3,1341911920,16.039,21.18
FurnaceHRV,12,1341911920,461.436,501.051
MasterOutlets,21,1341911920,65.868,83.522
Grid,1,1341911921,974.142,1015.9
FurnaceHRV,12,1341911921,458.996,498.84
Grid,1,1341911922,976.039,1017.563
Grid,1,1341911923,968.853,1011.092
OfficeOutlets,3,1341911923,14.96,19.254
FurnaceHRV,12,1341911923,456.773,496.606
Grid,1,1341911924,973.869,1015.425
OfficeOutlets,3,1341911924,16.236,21.525
FurnaceHRV,12,1341911924,455.574,495.22
Grid,1,1341911925,964.985,1006.51
OfficeOutlets,3,1341911925,14.763,19.087
MasterOutlets,21,1341911925,64.25,81.819
Grid,1,1341911926,963.283,1005.332
Grid,1,1341911927,966.058,1007.313
Grid,1,1341911928,961.043,1002.711
FurnaceHRV,12,1341911928,452.103,491.535
FurnaceHRV,12,1341911929,450.958,490.431
MasterOutlets,21,1341911929,65.801,83.848
Grid,1,1341911930,959.495,1000.807
FurnaceHRV,12,1341911930,449.639,489.052
Grid,1,1341911931,961.656,1003.565
FurnaceHRV,12,1341911931,448.07,487.341
Grid,1,1341911932,956.251,998.03
FurnaceHRV,12,1341911932,446.761,486.297
Grid,1,1341911934,961.617,1003.762
FurnaceHRV,12,1341911934,445.597,485.066
MasterOutlets,21,1341911934,65.751,83.627
Grid,1,1341911935,955.997,997.213
FurnaceHRV,12,1341911935,443.368,482.175
MasterOutlets,21,1341911935,64.389,82.283
Grid,1,1341911936,952.782,995.029
FurnaceHRV,12,1341911937,442.01,481.324
Grid,1,1341911938,953.413,995.299
Grid,1,1341911939,949.633,991.605
Grid,1,1341911941,953.065,995.101
Grid,1,1341911942,949.223,991.579
Grid,1,1341911945,951.822,994
Grid,1,1341911946,947.219,989.485
Grid,1,1341911949,951.283,994
Grid,1,1341911950,947.247,989.899
Grid,1,1341911952,952.251,994.904
Grid,1,1341911953,947.731,990.49
Grid,1,1341911955,950.684,994.137
MasterOutlets,21,1341911955,67.562,86.345
Grid,1,1341911956,957.635,999.889
OfficeOutlets,3,1341911956,16.656,22.24
Grid,1,1341911957,954.818,998.136
OfficeOutlets,3,1341911957,14.881,19.196
MasterOutlets,21,1341911957,72.619,92.397
Grid,1,1341911958,945.706,987.567
MasterOutlets,21,1341911958,64.49,82.278
Grid,1,1341911959,950.573,992.519
MasterOutlets,21,1341911959,66.402,84.555
Grid,1,1341911960,945.726,987.52
MasterOutlets,21,1341911960,64.844,82.739
Grid,1,1341911963,950.963,992.956
Grid,1,1341911964,946.216,987.621
LivingRoomOutlets,4,1341911965,71.124,90.027
Grid,1,1341911966,950.515,991.559
Grid,1,1341911967,947.236,988.964
Grid,1,1341911970,950.463,991.682
Grid,1,1341911971,947.38,988.968
Grid,1,1341911973,953.249,995.081
MasterOutlets,21,1341911973,66.32,84.112
MasterOutlets,21,1341911974,65.275,82.822
Grid,1,1341911975,973.653,1015.395
OfficeOutlets,3,1341911975,18.267,24.53
LivingRoomOutlets,4,1341911975,74.972,93.015
GuestBathHallLights,8,1341911975,7.819,17.03
FurnaceHRV,12,1341911975,436.956,476.534
BedroomOutlets,19,1341911975,72.717,75.104
MasterOutlets,21,1341911975,66.522,84.043
Grid,1,1341911976,961.295,1002.972
OfficeOutlets,3,1341911976,16.336,21.702
LivingRoomOutlets,4,1341911976,72.23,90.522
GuestBathHallLights,8,1341911976,6.806,15.662
BedroomOutlets,19,1341911976,70.995,72.761
Grid,1,1341911977,954.726,996.448
LivingRoomOutlets,4,1341911977,70.517,88.876
BedroomOutlets,19,1341911977,69.299,70.376
Grid,1,1341911978,946.843,988.742
MasterOutlets,21,1341911978,64.334,81.934
Grid,1,1341911979,948.305,990.162
Grid,1,1341911980,952.951,994.828
Grid,1,1341911981,961.196,1003.382
OfficeOutlets,3,1341911981,16.702,22.329
LivingRoomOutlets,4,1341911981,73.004,91.399
BedroomOutlets,19,1341911981,70.628,72.237
MasterOutlets,21,1341911981,66.506,84.252
Grid,1,1341911982,947.38,989.722
OfficeOutlets,3,1341911982,14.9,19.15
LivingRoomOutlets,4,1341911982,70.156,88.684
BedroomOutlets,19,1341911982,69.047,70.03
MasterOutlets,21,1341911982,64.432,82.039
Grid,1,1341911984,958.402,1000.602
OfficeOutlets,3,1341911984,16.607,21.834
LivingRoomOutlets,4,1341911984,72.024,90.394
BedroomOutlets,19,1341911984,70.876,72.551
MasterOutlets,21,1341911984,65.78,83.463
Grid,1,1341911986,947.214,989.977
OfficeOutlets,3,1341911986,14.874,19.188
LivingRoomOutlets,4,1341911986,70.73,89.543
BedroomOutlets,19,1341911986,69.058,70.006
MasterOutlets,21,1341911986,64.337,82.089
Grid,1,1341911987,951.651,993.964
Grid,1,1341911988,961.05,1004.076
LivingRoomOutlets,4,1341911988,74.605,92.784
BedroomOutlets,19,1341911988,71.883,73.857
Grid,1,1341911989,952.335,994.982
LivingRoomOutlets,4,1341911989,71.637,90.519
BedroomOutlets,19,1341911989,69.38,70.472
Grid,1,1341911990,948.018,990.547
Grid,1,1341911991,954.614,996.591
OfficeOutlets,3,1341911991,16.05,21.165
LivingRoomOutlets,4,1341911991,72.206,91.051
Grid,1,1341911992,958.575,1000.712
Grid,1,1341911993,944.776,987.013
OfficeOutlets,3,1341911993,14.887,19.146
LivingRoomOutlets,4,1341911993,70.169,88.908
BedroomOutlets,19,1341911993,68.914,69.853
MasterOutlets,21,1341911993,64.426,82.278
Grid,1,1341911994,953.126,995.516
OfficeOutlets,3,1341911994,15.945,21.106
MasterOutlets,21,1341911994,65.971,83.857
Grid,1,1341911995,950.087,992.165
MasterOutlets,21,1341911995,64.618,82.475
Grid,1,1341911996,945.487,988.093
Grid,1,1341911998,951.949,993.74
LivingRoomOutlets,4,1341911998,72.115,90.568
MasterOutlets,21,1341911998,65.8,83.464
Grid,1,1341911999,953.987,995.688
Grid,1,1341912000,943.559,985.327
OfficeOutlets,3,1341912000,14.847,19.085
LivingRoomOutlets,4,1341912000,70.155,88.835
MasterOutlets,21,1341912000,64.342,82.034
Grid,1,1341912001,949.211,990.608
LivingRoomOutlets,4,1341912001,71.57,90.308
Grid,1,1341912002,945.435,987.665
Grid,1,1341912003,944.342,986.082
Grid,1,1341912005,951.669,993.429
LivingRoomOutlets,4,1341912005,71.919,90.722
BedroomOutlets,19,1341912005,70.528,72.088
Grid,1,1341912006,960.434,1001.327
OfficeOutlets,3,1341912006,17.401,23.503
MasterOutlets,21,1341912006,66.77,84.539
Grid,1,1341912007,949.023,990.385
OfficeOutlets,3,1341912007,16.039,21.083
LivingRoomOutlets,4,1341912007,70.897,89.766
BedroomOutlets,19,1341912007,68.818,69.771
MasterOutlets,21,1341912007,65.17,82.969
Grid,1,1341912009,956.88,998.432
LivingRoomOutlets,4,1341912009,72.941,91.352
BedroomOutlets,19,1341912009,70.392,71.959
MasterOutlets,21,1341912009,66.775,84.594
Grid,1,1341912010,943.951,985.336
OfficeOutlets,3,1341912010,14.791,19.078
LivingRoomOutlets,4,1341912010,70.326,89.037
BedroomOutlets,19,1341912010,68.87,69.823
MasterOutlets,21,1341912010,64.218,81.864
Grid,1,1341912012,962.552,1004.099
OfficeOutlets,3,1341912012,16.897,22.65
LivingRoomOutlets,4,1341912012,72.563,90.871
GuestBathHallLights,8,1341912012,7.199,16.277
BedroomOutlets,19,1341912012,71.555,73.52
MasterOutlets,21,1341912012,67.763,85.475
Grid,1,1341912014,951.324,992.811
LivingRoomOutlets,4,1341912014,70.66,89.211
GuestBathHallLights,8,1341912014,6.011,14.279
BedroomOutlets,19,1341912014,69.647,70.857
MasterOutlets,21,1341912014,66.012,83.748
Grid,1,1341912015,945.527,987.411
OfficeOutlets,3,1341912015,15.13,19.654
MasterOutlets,21,1341912015,64.699,82.427
Grid,1,1341912016,958.678,999.894
OfficeOutlets,3,1341912016,16.602,22.175
LivingRoomOutlets,4,1341912016,72.174,90.804
MasterOutlets,21,1341912016,70.569,89.458
Grid,1,1341912017,961.679,1003.921
MasterOutlets,21,1341912017,72.335,91.716
Grid,1,1341912018,947.802,989.748
OfficeOutlets,3,1341912018,14.832,19.111
LivingRoomOutlets,4,1341912018,70.215,88.81
BedroomOutlets,19,1341912018,68.845,69.799
MasterOutlets,21,1341912018,68.079,86.76
Grid,1,1341912019,950.588,992.338
LivingRoomOutlets,4,1341912019,71.458,90.187
MasterOutlets,21,1341912019,65.985,83.702
Grid,1,1341912020,962.37,1004.67
OfficeOutlets,3,1341912020,16.827,22.729
LivingRoomOutlets,4,1341912020,73.045,91.522
MasterOutlets,21,1341912020,68.958,87.45
Grid,1,1341912021,945.172,987.205
OfficeOutlets,3,1341912021,14.95,19.225
LivingRoomOutlets,4,1341912021,70.283,88.811
GuestBathHallLights,8,1341912021,5.791,14.104
BedroomOutlets,19,1341912021,69.099,70.063
MasterOutlets,21,1341912021,64.416,82.017
Grid,1,1341912022,949.018,991.252
Grid,1,1341912023,957.073,999.047
OfficeOutlets,3,1341912023,16.867,22.735
LivingRoomOutlets,4,1341912023,71.904,90.428
BedroomOutlets,19,1341912023,70.304,71.807
MasterOutlets,21,1341912023,66.316,84.113
Grid,1,1341912024,944.223,986.131
OfficeOutlets,3,1341912024,14.854,19.137
LivingRoomOutlets,4,1341912024,70.138,88.808
BedroomOutlets,19,1341912024,68.923,69.885
MasterOutlets,21,1341912024,64.363,82.063
Grid,1,1341912025,945.97,987.914
Grid,1,1341912026,950.802,992.897
MasterOutlets,21,1341912026,66.079,83.815
Grid,1,1341912027,951.902,993.909
Grid,1,1341912028,898.339,951.706
OfficeOutlets,3,1341912028,14.935,19.222
FridgeRange,15,1341912028,47.81,128.171
MasterOutlets,21,1341912028,64.408,82.148
Grid,1,1341912029,855.189,913.538
FridgeRange,15,1341912029,6.09,10.093
MasterOutlets,21,1341912029,65.715,83.322
Grid,1,1341912030,812.633,886.546
LivingRoomOutlets,4,1341912030,71.852,90.157
FurnaceHRV,12,1341912030,360.582,430.7
BedroomOutlets,19,1341912030,70.74,72.339
